id,cuisine,ingredients
40948,french,"['large egg whites', 'salt', 'powdered sugar', 'almond extract', 'cream of tartar', 'granulated sugar', 'sliced almonds', 'vanilla extract']"
43598,indian,"['rice', 'gram dal', 'grated coconut', 'green chilies', 'salt']"
28529,moroccan,"['butter', 'carrots', 'white onion', 'cumin seed', 'plain yogurt', 'ground allspice', 'low salt chicken broth', 'honey', 'fresh lemon juice']"
42775,french,"['pepper', 'salt', 'plum tomatoes', 'green onions', 'garlic cloves', 'fish fillets', 'yellow bell pepper', 'lemon juice', 'dried thyme', 'fines herbes']"
12808,greek,"['tomatoes', 'red wine vinegar', 'chickpeas', 'cucumber', 'pitted kalamata olives', 'purple onion', 'garlic cloves', 'green bell pepper', 'extra-virgin olive oil', 'spaghetti squash', 'dried oregano', 'black pepper', 'salt', 'feta cheese crumbles']"
24991,vietnamese,"['fish sauce', 'zucchini', 'garlic', 'walnut oil', 'curry powder', 'cilantro', 'red bell pepper', 'pepper', 'meat', 'carrots', 'coriander', 'lime', 'ginger', 'toasted sesame oil']"
1882,french,"['warm water', 'salt', 'caster sugar', 'unsalted butter', 'plain flour', 'instant yeast']"
21394,cajun_creole,"['cooked rice', 'large eggs', 'salt', 'okra', 'clarified butter', 'diced onions', 'andouille sausage', 'green onions', 'cayenne pepper', 'diced celery', 'tomatoes', 'ground black pepper', 'garlic', 'creole seasoning', 'shrimp', 'shrimp stock', 'green bell pepper', 'bay leaves', 'all-purpose flour', 'fresh parsley leaves']"
28117,filipino,"['soy sauce', 'sesame oil', 'corn starch', 'ground pepper', 'green pepper', 'celery', 'water', 'ground pork', 'lumpia skins', 'Accent Seasoning', 'shredded cabbage', 'carrots', 'onions']"
5623,vietnamese,"['rock sugar', 'egg whites', 'rice powder', 'garlic', 'ground black pepper', 'shell-on shrimp', 'granulated sugar', 'lard']"
17420,filipino,"['large egg whites', 'sesame oil', 'peanut oil', 'soy sauce', 'peeled fresh ginger', 'ground pork', 'corn starch', 'minced garlic', 'jicama', 'salt', 'white sesame seeds', 'sugar', 'black sesame seeds', 'wonton wrappers', 'scallions']"
10306,cajun_creole,"['black pepper', 'cayenne pepper', 'oregano', 'tomatoes', 'garlic', 'thyme', 'olive oil', 'rice', 'green bell pepper', 'salt', 'onions']"
25410,chinese,"['green onions', 'garlic cloves', 'fresh ginger', 'crushed red pepper', 'reduced sodium chicken broth', 'vegetable oil', 'large shrimp', 'reduced sodium soy sauce', 'salt']"
20570,filipino,"['water', 'sago pearls']"
40031,brazilian,"['chicken stock', 'onions', 'red wine vinegar', 'collard greens', 'peppered bacon', 'cayenne pepper']"
6533,french,"['dry white wine', 'all-purpose flour', 'sugar', 'butter', 'shallots', 'sourdough baguette', 'ground nutmeg', 'cheese']"
36938,chinese,"['sugar pea', 'sesame oil', 'all-purpose flour', 'brown sugar', 'sesame seeds', 'ginger', 'soba noodles', 'lime', 'cilantro', 'peanut butter', 'soy sauce', 'boneless skinless chicken breasts', 'garlic', 'carrots']"
47353,brazilian,"['cachaca', 'superfine sugar', 'lime', 'coco']"
32772,spanish,['sweetened condensed milk']
46123,french,"['water', 'garlic', 'celery', 'salt and ground black pepper', 'whole chicken', 'olive oil', 'chicken stock cubes', 'onions', 'potatoes', 'carrots']"
12226,cajun_creole,"['tomatoes', 'sweet onion', 'garlic', 'chopped ham', 'tomato sauce', 'butter', 'rice', 'green bell pepper', 'chili powder', 'salt', 'chicken broth', 'water', 'turkey sausage', 'oregano']"
27719,french,"['minced garlic', 'diced tomatoes', 'medium shrimp', 'fresh basil', 'clam juice', 'herbes de provence', 'mussels', 'olive oil', 'refrigerated fettuccine', 'halibut fillets', 'all-purpose flour', 'ground turmeric']"
45943,chinese,"['lean ground pork', 'green onions', 'red miso', 'large shrimp', 'low sodium soy sauce', 'won ton wrappers', 'dark sesame oil', 'shiitake mushroom caps', 'white pepper', 'rice vinegar', 'red bell pepper', 'sliced green onions', 'green tea bags', 'peeled fresh ginger', 'garlic cloves', 'boiling water']"
21365,french,"['swiss cheese', 'milk', 'oil', 'potatoes', 'garlic cloves', 'pepper', 'salt']"
19196,french,"['gruyere cheese', 'ground nutmeg', 'pepper', 'fat', 'potatoes']"
14111,japanese,"['vegetable stock', 'spinach', 'carrots', 'shiitake', 'tofu', 'miso']"
36143,indian,"['olive oil', 'ginger', 'ground cardamom', 'ground cumin', 'ground cloves', 'ground black pepper', 'salt', 'onions', 'ground nutmeg', 'garlic', 'cinnamon sticks', 'crushed tomatoes', 'bay leaves', 'skinless chicken thighs', 'ground turmeric']"
11225,french,"['vanilla beans', 'heavy cream', 'granulated sugar', 'large egg yolks', 'light corn syrup', 'unsalted butter']"
6993,spanish,"['yellow bell pepper', 'salt', 'chopped fresh mint', 'honey', 'white wine vinegar', 'cucumber', 'ground cumin', 'yellow tomato', 'extra-virgin olive oil', 'garlic cloves', 'chopped cilantro fresh', 'chopped green bell pepper', 'purple onion', 'red bell pepper']"
31925,chinese,"['sweet onion', 'vegetable oil', 'frozen peas', 'ground ginger', 'large eggs', 'long-grain rice', 'sesame seeds', 'rice vinegar', 'soy sauce', 'sesame oil', 'shrimp']"
24196,greek,"['fresh rosemary', 'garlic', 'chopped fresh thyme', 'chicken', 'olive oil', 'fresh oregano', 'lemon']"
30123,jamaican,"['minced garlic', 'hot pepper sauce', 'shredded mozzarella cheese', 'ground cinnamon', 'fresh ginger', 'ground allspice', 'boneless skinless chicken breast halves', 'tomatoes', 'lime', 'chopped fresh thyme', 'coconut milk', 'chicken bouillon granules', 'water', 'tortillas', 'carrots']"
29227,cajun_creole,"['cooked rice', 'fresh thyme', 'ground thyme', 'smoked sausage', 'onions', 'pepper', 'onion powder', 'bacon', 'cayenne pepper', 'black pepper', 'bell pepper', 'red pepper flakes', 'salt', 'ground oregano', 'chicken broth', 'garlic powder', 'cajun seasoning', 'paprika', 'celery']"
32293,irish,"['sugar', 'low-fat buttermilk', 'baking powder', 'dried cranberries', 'large egg whites', 'dried apricot', 'all-purpose flour', 'butter-margarine blend', 'large eggs', 'salt', 'baking soda', 'cooking spray', 'grated orange']"
27309,greek,"['white bread', 'olive oil', 'sea salt', 'dried oregano', 'picholine olives', 'lemon wedge', 'garlic cloves', 'black pepper', 'fusilli', 'feta cheese crumbles', 'spinach', 'radicchio', 'crushed red pepper']"
27700,chinese,"['egg noodles', 'napa cabbage', 'peanut oil', 'soy sauce', 'rice wine', 'ginger', 'corn starch', 'boneless chicken skinless thigh', 'sesame oil', 'salt', 'ground white pepper', 'fresh shiitake mushrooms', 'red pepper flakes', 'scallions']"
44349,moroccan,"['red lentils', 'fresh cilantro', 'extra-virgin olive oil', 'ground coriander', 'ground turmeric', 'pepper', 'red pepper flakes', 'garlic', 'flat leaf parsley', 'ground cinnamon', 'lemon', 'vegetable broth', 'carrots', 'ground cumin', 'celery ribs', 'crushed tomatoes', 'sea salt', 'sweet paprika', 'onions']"
22977,chinese,"['sugar', 'green onions', 'salt', 'hoisin sauce', 'dry sherry', 'peanut oil', 'lower sodium soy sauce', 'sirloin steak', 'rice vinegar', 'chile paste with garlic', 'peeled fresh ginger', 'garlic', 'corn starch']"
37238,japanese,"['mirin', 'sugar', 'scallions', 'sake', 'sirloin steak', 'soy sauce']"
34485,irish,"['egg yolks', 'applesauce', 'ground cloves', 'salt', 'ground cinnamon', 'butter', 'white sugar', 'lemon zest', 'all-purpose flour']"
4596,indian,"['salmon fillets', 'peeled fresh ginger', 'garlic cloves', 'plain whole-milk yogurt', 'kosher salt', 'vegetable oil', 'cucumber', 'ground cumin', 'ground black pepper', 'scallions', 'chopped cilantro fresh', 'garam masala', 'ground coriander', 'fresh lime juice']"
32857,french,"['creole mustard', 'garlic cloves', 'lemon zest', 'sliced green onions', 'mayonaise', 'fresh parsley', 'ground red pepper']"
1483,chinese,"['egg noodles', 'napa cabbage', 'oil', 'red bell pepper', 'sugar', 'flank steak', 'salt', 'corn starch', 'bamboo shoots', 'dark soy sauce', 'Shaoxing wine', 'garlic', 'carrots', 'mung bean sprouts', 'soy sauce', 'sesame oil', 'scallions', 'sliced mushrooms', 'snow peas']"
46549,japanese,"['Japanese soy sauce', 'carrots', 'sugar', 'salt', 'fresh ginger', 'rice vinegar', 'daikon']"
34882,indian,"['ground cloves', 'chickpeas', 'carrots', 'frozen peas', 'saffron', 'coarse salt', 'garlic cloves', 'cinnamon sticks', 'basmati rice', 'cauliflower', 'nonfat milk', 'ground cardamom', 'onions', 'plum tomatoes', 'fresh ginger', 'cumin seed', 'green beans', 'cashew nuts', 'canola oil']"
45873,british,"['cauliflower', 'light cream', 'salt', 'onions', 'white pepper', 'whole milk', 'corn starch', 'chicken broth', 'unsalted butter', 'croutons', 'celery ribs', 'stilton', 'florets', 'stilton cheese']"
22227,japanese,"['Japanese soy sauce', 'dashi', 'mirin']"
15625,thai,"['romaine lettuce', 'peanuts', 'spring onions', 'garlic', 'honey', 'bell pepper', 'sirloin steak', 'fresh mint', 'lime juice', 'lemon grass', 'shallots', 'cucumber', 'fish sauce', 'fresh ginger', 'jalapeno chilies', 'ginger']"
4529,russian,"['fruit', 'extra light olive oil', 'sour cream', 'powdered sugar', 'large eggs', 'all-purpose flour', 'white vinegar', 'baking soda', 'salt', 'sugar', 'raisins', 'farmer cheese']"
31203,indian,"['chicken broth', 'fresh cilantro', 'light coconut milk', 'onions', 'ground cloves', 'vegetable oil', 'rotisserie chicken', 'ground ginger', 'curry powder', 'diced tomatoes', 'garlic cloves', 'ground cinnamon', 'mango chutney', 'cayenne pepper', 'basmati rice']"
22859,cajun_creole,"['fresh chives', 'low sodium chicken broth', 'all-purpose flour', 'red bell pepper', 'chicken sausage', 'garlic', 'creole seasoning', 'fresh parsley', 'pepper', 'bay leaves', 'green pepper', 'celery', 'olive oil', 'salt', 'thyme', 'onions']"
48475,indian,"['chili powder', 'passata', 'ground turmeric', 'caster sugar', 'ginger', 'curry paste', 'red lentils', 'vegetable oil', 'salt', 'ground cumin', 'curry powder', 'garlic', 'onions']"
48107,japanese,"['soy sauce', 'white miso', 'chili paste', 'ramen noodles', 'ground pork', 'soft-boiled egg', 'sesame paste', 'dashi', 'miso paste', 'large free range egg', 'spices', 'garlic', 'scallions', 'onions', 'water', 'soy milk', 'mirin', 'vegetable oil', 'ginger', 'dark brown sugar', 'toasted sesame oil', 'chicken stock', 'sesame seeds', 'ground black pepper', 'shallots', 'sea salt', 'dried shiitake mushrooms', 'oil', 'nori']"
20267,moroccan,"['picholine olives', 'shallots', 'feta cheese crumbles', 'lettuce', 'honey', 'fresh lemon juice', 'chopped cilantro fresh', 'ground cinnamon', 'olive oil', 'carrots', 'ground cumin', 'minced garlic', 'fresh orange juice', 'ground cayenne pepper']"
18200,british,"['all-purpose flour', 'large eggs', 'milk', 'salt']"
3692,greek,"['olive oil', 'feta cheese crumbles', 'black olives', 'baby spinach', 'thin pizza crust', 'tomato sauce', 'freshly ground pepper']"
38265,japanese,"['gingerroot', 'dijon mustard', 'fresh lemon juice', 'vegetable oil', 'red miso', 'water', 'scallions']"
10315,british,"['currant jelly', 'salt', 'bread crumbs', 'eggs', 'milk', 'sugar']"
23279,cajun_creole,"['flour', 'vanilla', 'eggs', 'butter', 'sugar pearls', 'baking powder', 'salt', 'sugar', 'sanding sugar']"
34075,british,"['large eggs', 'all-purpose flour', 'bittersweet chocolate', 'baking soda', 'vanilla', 'pitted prunes', 'stout', 'dark brown sugar', 'unsalted butter', 'salt', 'confectioners sugar']"
31433,japanese,"['water', 'rice', 'nori', 'avocado', 'sea salt', 'cucumber', 'sushi rice', 'rice vinegar', 'white sesame seeds', 'granulated sugar', 'crabmeat']"
500,vietnamese,"['water', 'lettuce leaves', 'scallions', 'medium shrimp', 'rice paper', 'soy sauce', 'hoisin sauce', 'english cucumber', 'toasted sesame oil', 'serrano chile', 'garlic paste', 'granulated sugar', 'creamy peanut butter', 'fresh mint', 'fresh basil leaves', 'rice stick noodles', 'lime juice', 'cilantro sprigs', 'garlic cloves', 'mung bean sprouts']"
21204,indian,"['white sugar', 'milk', 'mango', 'plain whole-milk yogurt', 'ground cardamom']"
1730,vietnamese,"['chile pepper', 'chopped cilantro fresh', 'carrots', 'daikon', 'white vinegar', 'white sugar']"
8442,irish,"['ground cinnamon', 'granulated sugar', 'salt', 'dried cranberries', 'cider vinegar', 'ground red pepper', 'mustard seeds', 'brown sugar', 'peeled fresh ginger', 'ground allspice', 'ground cumin', 'peeled tomatoes', 'purple onion', 'red bell pepper']"
18100,chinese,"['butter', 'cashew nuts', 'hoisin sauce', 'all-purpose flour', 'olive oil', 'mandarin oranges', 'boneless skinless chicken breast halves', 'green onions', 'orange juice']"
4629,irish,"['caraway seeds', 'salt', 'bread flour', 'active dry yeast', 'dry milk powder', 'warm water', 'margarine', 'raisins', 'white sugar']"
27559,filipino,"['tomato sauce', 'dry sherry', 'onions', 'olive oil', 'garlic', 'pepper', 'thai chile', 'mussels', 'bell pepper', 'salt']"
22096,indian,"['red chili powder', 'sugar', 'coriander powder', 'salt', 'lemon juice', 'cumin', 'fresh coriander', 'kasuri methi', 'green chilies', 'onions', 'tomato purée', 'cream', 'mixed vegetables', 'tomato ketchup', 'ghee', 'garlic paste', 'garam masala', 'paneer', 'oil', 'ground turmeric']"
33795,indian,"['eggplant', 'onions', 'reduced fat coconut milk', 'baby spinach', 'yellow peppers', 'red lentils', 'mango chutney', 'frozen peas', 'low sodium vegetable stock', 'curry paste', 'brown basmati rice']"
836,spanish,"['large eggs', 'olive oil', 'salt', 'minced onion', 'chopped cilantro', 'green bell pepper', 'idaho potatoes']"
25052,french,"['brown sugar', 'apples', 'butter', 'puff pastry']"
33082,french,"['sugar', 'sweetened coconut flakes', 'large egg whites', 'cream of tartar', 'semisweet chocolate', 'sliced almonds', 'salt']"
12548,french,"['heavy cream', 'large egg yolks', 'bittersweet chocolate', 'Grand Marnier', 'unsalted butter', 'orange zest']"
29076,indian,"['coconut', 'chili powder', 'gingerroot', 'chopped cilantro fresh', 'ground ginger', 'nonfat yogurt', 'salt', 'ground cardamom', 'clove', 'baking soda', 'vegetable oil', 'small red potato', 'serrano chile', 'water', 'finely chopped onion', 'all-purpose flour', 'cinnamon sticks']"
5532,thai,"['green cabbage', 'chicken breast halves', 'freshly ground pepper', 'fish sauce', 'salt', 'iceberg lettuce', 'serrano chilies', 'sesame oil', 'chopped cilantro fresh', 'avocado', 'sugar', 'rice vinegar']"
32053,indian,"['clove', 'pepper', 'garam masala', 'salt', 'basmati rice', 'black peppercorns', 'water', 'vegetable oil', 'cinnamon sticks', 'ground cumin', 'tomatoes', 'fresh coriander', 'bay leaves', 'green chilies', 'saffron', 'green cardamom pods', 'garlic paste', 'milk', 'button mushrooms', 'onions']"
45681,thai,"['lime', 'garlic', 'red curry paste', 'fish sauce', 'butternut squash', 'salt', 'canola oil', 'lower sodium chicken broth', 'fresh ginger', 'unsalted dry roast peanuts', 'chopped onion', 'brown sugar', 'light coconut milk', 'cilantro leaves']"
40319,spanish,"['ground nutmeg', 'riesling', 'grape juice', 'powdered sugar', 'granulated sugar', 'fresh lemon juice', 'clove', 'peaches', 'grated lemon zest', 'phyllo dough', 'cooking spray', 'cinnamon sticks']"
11719,indian,"['tomatoes', 'cucumber', 'purple onion', 'ground cumin', 'fat free yogurt', 'chopped fresh mint', 'salt']"
36180,british,"['eggs', 'mixed spice', 'rum', 'cooking apples', 'nutmeg', 'sultana', 'suet', 'raisins', 'orange zest', 'self raising flour', 'brown sugar', 'almonds', 'candied peel', 'beer', 'ground cinnamon', 'bread crumbs', 'lemon zest', 'currant']"
6956,indian,"['seasoning', 'cucumber', 'salt', 'chili flakes', 'curds']"
10085,french,"['dijon mustard', 'chopped fresh thyme', 'bay leaf', 'olive oil', 'dry white wine', 'salt', 'cooking spray', 'reduced-fat sour cream', 'ground black pepper', 'boneless skinless chicken breasts', 'wild rice']"
47372,japanese,"['honey', 'sugar', 'eggs', 'bread flour', 'milk']"
15781,moroccan,"['diced tomatoes', 'salt', 'couscous', 'olive oil', 'vegetable broth', 'frozen mixed vegetables', 'chili flakes', 'deveined shrimp', 'ground coriander', 'ground cumin', 'chili powder', 'garlic', 'chopped parsley']"
10293,chinese,"['onion powder', 'soy sauce', 'rice vinegar', 'ground ginger', 'sesame oil', 'garlic powder']"
29195,japanese,"['vegetable oil', 'sushi rice', 'fine sea salt', 'salmon fillets', 'furikake', 'lemon wedge', 'nori']"
42723,filipino,"['ketchup', 'Sriracha', 'sauce', 'garlic cloves', 'brown sugar', '7 Up', 'marinade', 'scallions', 'onions', ""Frank's® RedHot® Original Cayenne Pepper Sauce"", 'kosher salt', 'center cut pork loin chops', 'chili sauce', 'lemon juice', 'soy sauce', 'ground black pepper', 'spices', 'oil']"
4945,french,"['dry white wine', 'salt', 'white pepper', 'heavy cream', 'unsalted butter', 'white wine vinegar', 'shallots']"
48710,indian,"['low fat plain yoghurt', 'spices', 'paprika', 'coriander', 'garlic powder', 'lemon', 'salt', 'dried basil', 'cinnamon', 'ginger', 'cumin', 'onion powder', 'chicken drumsticks', 'cayenne pepper']"
34948,greek,"['sundried tomato pesto', 'butter', 'sunflower kernels', 'fresh spinach', 'sliced black olives', 'basil', 'chopped parsley', 'soy sauce', 'shallots', 'extra-virgin olive oil', 'rib eye steaks', 'minced garlic', 'whole wheat penne pasta', 'feta cheese crumbles']"
48054,chinese,"['salt', 'cooking oil', 'sweet rice flour', 'light brown sugar', 'white sesame seeds', 'pumpkin']"
33583,jamaican,"['salt', 'long grain white rice', 'red kidney beans', 'garlic cloves', 'hot pepper', 'thyme', 'unsweetened coconut milk', 'scallions']"
2508,indian,"['pepper', 'brown rice', 'red bell pepper', 'curry powder', 'salt', 'red apples', 'golden raisins', 'lemon juice', 'water', 'heavy cream', 'asparagus tips']"
4757,thai,"['sugar', 'salt', 'green beans', 'chicken thighs', 'ground black pepper', 'rice', 'coconut milk', 'green curry paste', 'cilantro leaves', 'Thai fish sauce', 'vegetable oil', 'asparagus spears', 'lime leaves']"
3430,cajun_creole,"['pepper', 'mushrooms', 'paprika', 'salt', 'dried oregano', 'ground black pepper', 'chili powder', 'linguine', 'fresh parsley', 'olive oil', 'chicken breasts', 'yellow bell pepper', 'red bell pepper', 'skim milk', 'cooking spray', 'spices', 'garlic', 'onions']"
8723,cajun_creole,"['cajun seasoning', 'potatoes', 'onions', 'eggs', 'all-purpose flour', 'green onions', 'canola oil']"
35429,french,"['baking soda', 'baking powder', 'salt', 'unsweetened cocoa powder', 'water', 'large eggs', 'whipping cream', 'unsweetened chocolate', 'sugar', 'unsalted butter', 'all purpose unbleached flour', 'cognac', 'milk chocolate', 'semisweet chocolate', 'buttermilk', 'pitted prunes']"
33686,indian,"['ground ginger', 'garam masala', 'tumeric', 'sea salt', 'pepper flakes', 'minced onion', 'red lentils', 'water', 'diced tomatoes']"
33290,cajun_creole,"['chopped green bell pepper', 'vegetable oil', 'chopped onion', 'chicken broth', 'bay leaves', 'creole seasoning', 'chopped parsley', 'flour', 'chopped celery', 'smoked paprika', 'lean ground pork', 'green onions', 'rice']"
39478,moroccan,"['ground cinnamon', 'almonds', 'vanilla extract', 'confectioners sugar', 'sliced almonds', 'egg yolks', 'orange juice', 'water', 'cinnamon', 'ground cardamom', 'phyllo dough', 'unsalted butter', 'orange flower water', 'grated orange']"
18656,french,"['milk', 'large eggs', 'flour for dusting', 'finely chopped onion', 'fresh tarragon', 'unsalted butter', 'frozen pastry puff sheets', 'large shrimp', 'black pepper', 'medium dry sherry', 'salt']"
545,chinese,"['zucchini', 'chili powder', 'tomatoes', 'green onions', 'salt', 'flour', 'garlic', 'green bell pepper, slice', 'chicken breasts', 'oil']"
41259,cajun_creole,"['capers', 'red wine vinegar', 'rolls', 'giardiniera', 'roasted red peppers', 'soppressata', 'oil', 'capicola', 'extra-virgin olive oil', 'provolone cheese', 'parsley leaves', 'mortadella', 'garlic cloves']"
20006,filipino,"['evaporated milk', 'vegetable oil', 'cake flour', 'white sugar', 'cream of tartar', 'egg whites', 'butter', 'salt', 'greater yam', 'food colouring', 'egg yolks', 'red food coloring', 'corn syrup', 'milk', 'baking powder', 'vanilla extract', 'preserves']"
49179,filipino,"['dry white wine', 'yellow onion', 'heavy cream', 'sliced mushrooms', 'butter', 'bone-in pork chops', 'olive oil', 'salt']"
14533,moroccan,"['bell pepper', 'garlic', 'freshly ground pepper', 'coriander seeds', 'paprika', 'cayenne pepper', 'caraway seeds', 'diced tomatoes', 'salt', 'large eggs', 'extra-virgin olive oil', 'chickpeas']"
32049,brazilian,"['sugar', 'cachaca', 'lime', 'ice cubes']"
35538,indian,"['yoghurt', 'mustard seeds', 'water', 'ground coriander', 'ghee', 'tumeric', 'salt', 'ground cayenne pepper', 'potatoes', 'cumin seed', 'frozen peas']"
34259,jamaican,"['black pepper', 'curry', 'onions', 'potatoes', 'oil', 'water', 'salt', 'chicken', 'garlic', 'thyme']"
16230,thai,"['mint', 'honey', 'pak choi', 'soba', 'soy sauce', 'chicken carcass', 'beansprouts', 'red chili peppers', 'spring onions', 'garlic cloves', 'lime', 'ginger', 'peppercorns']"
31120,french,"['sugar', 'walnuts', 'water']"
26438,indian,"['light coconut milk', 'vanilla lowfat yogurt', 'ice cubes', 'crushed pineapples in juice', 'fresh ginger']"
43626,indian,"['salt', 'chicken stock', 'basmati rice', 'extra-virgin olive oil', 'saffron threads', 'yellow onion']"
45451,british,"['brandy', 'whole grain mustard', 'unsalted butter', 'fingerling potatoes', 'coarse sea salt', 'walnuts', 'puff pastry', 'white button mushrooms', 'pomegranate seeds', 'prosciutto', 'large eggs', 'shallots', 'extra-virgin olive oil', 'thyme sprigs', 'sage', 'rosemary sprigs', 'honey', 'ground black pepper', 'flour', 'balsamic vinegar', 'beef tenderloin', 'low sodium beef stock', 'green peppercorns', 'kosher salt', 'parmesan cheese', 'dijon mustard', 'chives', 'heavy cream', 'garlic cloves', 'greens']"
3781,british,"['free range egg', 'beef drippings', 'white flour', 'whole milk']"
48109,french,"['butter', 'water', 'salt', 'sugar', '1% low-fat milk', 'large eggs', 'all-purpose flour']"
5541,greek,"['plain yogurt', 'fresh lemon juice', 'extra-virgin olive oil', 'pita loaves', 'cucumber', 'fresh dill', 'garlic cloves']"
38006,russian,"['tomato paste', 'kosher salt', 'red cabbage', 'chopped onion', 'sour cream', 'fresh dill', 'water', 'baking potatoes', 'garlic cloves', 'canola oil', 'parsnips', 'cider vinegar', 'light beer', 'beets', 'celery root', 'sugar', 'ground black pepper', 'button mushrooms', 'carrots']"
39264,korean,"['roasted sesame seeds', 'zucchini', 'sesame oil', 'Gochujang base', 'beansprouts', 'snow peas', 'soy sauce', 'shiitake', 'egg yolks', 'ginger', 'scallions', 'toasted sesame oil', 'sugar', 'sesame seeds', 'cress', 'vegetable oil', 'minced beef', 'kimchi', 'baby spinach leaves', 'mirin', 'black sesame seeds', 'garlic', 'carrots', 'cooked white rice']"
14089,thai,"['unsweetened coconut milk', 'lemongrass', 'chopped cilantro', 'red chili peppers', 'boneless skinless chicken breasts', 'canned low sodium chicken broth', 'peeled fresh ginger', 'asian fish sauce', 'lime juice', 'long-grain rice']"
44450,spanish,"['ground black pepper', 'salt', 'manchego cheese', 'extra-virgin olive oil', 'serrano ham', 'roasted red peppers', 'yellow onion', 'eggs', 'russet potatoes', 'fresh parsley leaves']"
7613,brazilian,"['black beans', 'bacon', 'fresh parsley', 'water', 'salt', 'tomatoes', 'olive oil', 'carrots', 'pepper', 'garlic', 'onions']"
27029,filipino,"['sugar', 'milk', 'baking powder', 'salt', 'corn starch', 'water', 'instant yeast', 'star anise', 'oil', 'pork butt', 'soy sauce', 'lime', 'vegetable oil', 'all-purpose flour', 'onions', 'steamer', 'vinegar', 'garlic', 'oyster sauce']"
24866,indian,"['tomato paste', 'chile paste', 'cumin seed', 'boneless skinless chicken breast halves', 'pepper', 'salt', 'chopped cilantro', 'brown sugar', 'vegetable oil', 'coconut milk', 'ground turmeric', 'water', 'cayenne pepper', 'onions']"
37859,cajun_creole,"['milk', 'butter', 'cheddar cheese', 'cooked chicken', 'garlic', 'green bell pepper', 'flour', 'dry mustard', 'penne', 'cajun seasoning']"
26807,japanese,"['wheat flour', 'jaggery', 'ghee']"
45657,irish,"['raspberry jam', 'tart shells', 'almond extract', 'sliced almonds', 'large eggs', 'orange zest', 'sugar', 'unsalted butter', 'all-purpose flour', 'large egg whites', 'chopped almonds']"
28499,indian,"['ground black pepper', 'chickpeas', 'curry powder', 'tomatoes with juice', 'onions', 'ground chicken', 'fat free greek yogurt', 'chopped cilantro', 'olive oil', 'salt']"
522,french,"['dry white wine', 'heavy cream', 'cider vinegar', 'golden delicious apples', 'onions', 'brown sugar', 'Turkish bay leaves', 'brats', 'unsalted butter', 'vegetable oil']"
32669,british,"['eggs', 'mustard powder', 'olive oil', 'onions', 'all-purpose flour', 'milk', 'sausages']"
15243,cajun_creole,"['black peppercorns', 'salt', 'boneless chicken breast', 'coriander seeds', 'thyme sprigs', 'clove', 'bay leaves']"
41199,brazilian,"['kosher salt', 'purple onion', 'scotch bonnet chile', 'dried shrimp', 'black-eyed peas', 'crabmeat', 'mayonaise', 'cracked black pepper', 'canola oil']"
7283,chinese,"['medium shrimp uncook', 'sesame oil', 'corn starch', 'peeled fresh ginger', 'salt', 'low salt chicken broth', 'large egg whites', 'green onions', 'peanut oil', 'Shaoxing wine', 'green peas', 'ground white pepper']"
9353,chinese,"['sugar', 'sesame oil', 'corn starch', 'fresh ginger', 'watercress', 'white pepper', 'wonton wrappers', 'chicken stock', 'prawns', 'salt']"
31723,french,"['celery ribs', 'bay leaves', 'extra-virgin olive oil', 'thyme sprigs', 'reduced sodium chicken broth', 'diced tomatoes', 'carrots', 'armagnac', 'clove', 'large garlic cloves', 'white beans', 'onions', 'water', 'confit duck leg', 'flat leaf parsley']"
39376,cajun_creole,"['cajun seasoning', 'onions', 'water', 'hot Italian sausages', 'chicken breasts', 'medium shrimp', 'cooked rice', 'diced tomatoes']"
20365,spanish,"['green olives', 'purple onion', 'chopped parsley', 'diced tomatoes', 'spanish paprika', 'water', 'cayenne pepper', 'bay leaf', 'red potato', 'garlic', 'oil']"
20456,cajun_creole,"['crab', 'ground black pepper', 'cajun seasoning', 'yellow onion', 'long grain white rice', 'kosher salt', 'gumbo file', 'all-purpose flour', 'crabmeat', 'shrimp stock', 'minced garlic', 'bay leaves', 'onion tops', 'diced celery', 'diced bell pepper', 'oysters', 'vegetable oil', 'hot sauce', 'shrimp']"
20324,japanese,"['shiro miso', 'sesame seeds', 'nori', 'spinach', 'butter', 'sliced green onions', 'eggs', 'ramen noodles', 'chicken', 'chicken stock', 'corn', 'onions']"
8329,cajun_creole,"['celery ribs', 'ground red pepper', 'beef broth', 'onions', 'water', 'worcestershire sauce', 'garlic cloves', 'green bell pepper', 'lean ground beef', 'rice', 'ground black pepper', 'salt', 'fresh parsley']"
15492,moroccan,"['capers', 'pitted green olives', 'ground coriander', 'ground cumin', 'kosher salt', 'extra-virgin olive oil', 'carrots', 'sugar', 'ginger', 'fresh parsley leaves', 'harissa', 'garlic', 'naan']"
12674,french,"['water', 'whole milk', 'all-purpose flour', 'pitted kalamata olives', 'olive oil', 'butter', 'active dry yeast', 'chopped fresh thyme', 'sugar', 'egg whites', 'salt']"
395,cajun_creole,"['water', 'red pepper flakes', 'chopped onion', 'fresh parsley', 'boneless pork shoulder', 'pork liver', 'salt', 'celery', 'hog casings', 'ground black pepper', 'white rice', 'red bell pepper', 'minced garlic', 'green onions', 'cayenne pepper', 'chopped cilantro']"
